상권타입,Bus,Subway,평균매매가,평균조절가,유흥업소,살인,강도,강간,절도,폭력,방화,마약,약취,도박,전체범죄,112신고,총_생활인구,아파트_단지수,아파트_평균_시가,개업_점포_수_비요식업,개업_점포_수_요식업,점포_수_비요식업,점포_수_요식업,폐업_점포_수_비요식업,폐업_점포_수_요식업,프랜차이즈_점포_수_비요식업,프랜차이즈_점포_수_요식업,매출액,매출건수,geometry,생활인구_야간비율,생활인구_심야비율,생활인구_여성비율
골목상권,4,1,1103.2927871415843,10.561673300952865,0,3,5,5,5,5,5,5,1,1,5,90549,1387678.0,23.0,105587676.0,5.0,5.0,29.0,22.0,3.0,3.0,6.0,7.0,2689959148.0,261509.0,"POLYGON ((206390.19 449587.06, 206341.19 449578.60000000003, 206340.51 449562.53, 206298.33000000002 449553.02, 206268.98 449532.45, 206247.24 449567.35000000003, 206241.65 449578.16000000003, 206234.38 449591.59, 206201.03 449677.24, 206205.91 449706.73, 206217.39 449776.17, 206259.71 449769.99, 206261.59 449731.2, 206272.46 449699.13, 206358.65 449679.16000000003, 206361.92 449691.64, 206378.42 449748.32, 206408.87 449741.39, 206478.23 449725.56, 206472.30000000002 449700.87, 206452.05000000002 449633.59, 206449.99 449635.51, 206424.56 449585.48, 206399.54 449568.97000000003, 206390.19 449587.06))",0.13122064340574688,0.2973326665119718,0.5387258427387334
골목상권,4,0,2461.9371730214675,11.55159226186633,0,1,1,1,1,1,1,1,1,1,1,72970,1575406.0,53.0,339927474.0,4.0,2.0,87.0,23.0,6.0,4.0,16.0,16.0,8823600948.0,696588.0,"POLYGON ((196209.47 447206.38, 196195.33000000002 447190.42, 196177.88 447170.8, 196100.4 447247.98, 196062.37 447285.76, 196020.55000000002 447327.63, 195975.4 447373.97000000003, 195949.53 447432.26, 195944.63 447452.39, 195941.7 447492.43, 195940.36000000002 447510.54000000004, 195956.04 447517.2, 195955.11000000002 447539.63, 195954.09 447565, 195975.30000000002 447568.60000000003, 195985.06 447570.64, 196016.83000000002 447583.60000000003, 196030.14 447554.68, 196059.04 447502.42, 196073.24 447480.51, 196092.33000000002 447457.4, 196121.22 447421.02, 196155.79 447373.57, 196168.69 447359.71, 196262.12 447263.07, 196241.13 447241.41000000003, 196209.47 447206.38))",0.12918638116142758,0.328703838883437,0.543522114299425
골목상권,6,0,8035.714285714285,11.981290057420566,2,5,1,1,1,1,2,2,1,1,1,72970,1286682.0,51.0,636834620.0,4.0,1.0,68.0,42.0,10.0,1.0,20.0,16.0,10863534288.0,664129.0,"POLYGON ((199855.21 447212.21, 199863.61000000002 447162.61, 199849.61000000002 447144.71, 199857.24 447115.60000000003, 199836.84 447103.01, 199820.43 447114.52, 199811.58000000002 447109.8, 199797.42 447124.16000000003, 199751.49 447132.11, 199739.35 447142.60000000003, 199723.17 447165.68, 199696.73 447159.96, 199677.17 447186.13, 199679.16 447142.65, 199634.89 447120.87, 199619.81 447074.7, 199587.80000000002 447058.3, 199584.89 447070.02, 199560.27000000002 447069.51, 199555.55000000002 447090.4, 199525.33000000002 447090.02, 199513.55000000002 447078.08, 199499.86000000002 447081.24, 199480.31 447106.91000000003, 199518.16 447150.94, 199521.87 447154.04000000004, 199540.99 447169.94, 199589.22 447210.14, 199572.31 447254.08, 199591.25 447259.97000000003, 199578.66 447307.22000000003, 199584.5 447307.34, 199589.65 447307.4, 199646.56 447307.75, 199659.07 447351.01, 199667.78 447381.10000000003, 199653.52000000002 447397.33, 199581.87 447439.76, 199560.18 447534.03, 199543.53 447557.17, 199515.23 447576.37, 199387.24 447566.57, 199254.02000000002 447554.10000000003, 199233.96 447774.46, 199263.21 447748.33, 199290.69 447723.68, 199355.6 447653.05, 199428.31 447618.32, 199483.21 447598.53, 199533.06 447577.75, 199684.09 447443.16000000003, 199704.74 447423.94, 199707.48 447421.28, 199717.89 447412.7, 199749.80000000002 447391.91000000003, 199770.12 447388.32, 199893.49 447397.63, 199931.91 447400.10000000003, 199933.13 447352.23, 199868.53 447350.11, 199837.18 447268.02, 199874.1 447249.41000000003, 199855.21 447212.21))",0.13039663257898998,0.2928291528132048,0.5337938977929279
골목상권,5,4,536.8098159509203,9.922381716705559,3,3,1,4,3,4,3,4,5,2,4,132570,2441238.0,10.0,144407260.0,12.0,5.0,105.0,43.0,5.0,6.0,16.0,4.0,8139981238.0,394767.0,"POLYGON ((191007.68 447003.34, 191030.16 446999.2, 191004.21 446944.49, 190969.51 446915.43, 190991.51 446963.42, 190912.64 446956.7, 190784.16 446954.4, 190790.17 446985.59, 190794.64 447008.83, 190798.73 447030.06, 190808.59 447081.23, 190811.5 447096.32, 190818.1 447130.58, 190854.74 447123.03, 190886.69 447116.43, 190918.89 447109.78, 190923.42 447133.51, 191013.41 447116.4, 191020.41 447143.54000000004, 191120.65 447123.73, 191216.42 447104.81, 191209.81 447070.8, 191205.69 447037.88, 191108.99 447056.48, 191113.75 447087.84, 191007.08000000002 447091.65, 191010.75 447067.31, 191012.71 447041.89, 191011.16 447016.94, 191007.68 447003.34))",0.1269773778713915,0.27110097417785567,0.5209348699307482
골목상권,2,2,1233.8468766317874,10.74780407078684,0,1,2,2,2,3,1,5,5,2,3,125929,2905816.0,56.0,373696023.0,12.0,3.0,126.0,24.0,9.0,1.0,16.0,4.0,8093869432.0,297002.0,"POLYGON ((203964.68 446821.44, 203953.07 446767.5, 203948.38 446743.76, 203859.58000000002 446762.94, 203864.73 446787.56, 203876.03 446841.37, 203886.95 446893.18, 203905.95 446981.32, 203940.38 446974, 203972.86000000002 446966.78, 203991.23 447049.55, 203987.69 447071.26, 204026.88 447077.49, 204029.96 447078.02, 204086.56 447087, 204092.36000000002 447055.68, 204104.73 447050.25, 204113.77000000002 447058.54000000004, 204138.03 447045.67, 204136.35 447007.46, 204155.97 446998.48, 204166.62 446993.59, 204198.62 446978.87, 204178.51 446933.21, 204168.62 446910.8, 204162.18 446896.29000000004, 204160.5 446892.46, 204181.25 446883.99, 204166.62 446849.46, 204145.4 446858.3, 204128.67 446820.49, 204114.97 446789.16000000003, 204107.93 446787.77, 204095.86000000002 446835.46, 204093.53 446836.49, 204086.44 446839.67, 204060.39 446834.58, 204034.93 446951.38, 203993.5 446959.31, 203975.84 446874.75, 203964.68 446821.44))",0.10999044674542366,0.22047438654064813,0.5580821359645621
골목상권,8,3,1056.179308491266,10.759432716448131,0,2,5,1,1,1,5,1,1,1,1,90549,3335154.0,73.0,196003926.0,9.0,6.0,113.0,39.0,3.0,5.0,16.0,22.0,8688684543.0,836684.0,"POLYGON ((207140.98 448687.47000000003, 207183.62 448656.86, 207178.6 448626.74, 207137.14 448640.05, 207000.67 448683.92, 206960.02000000002 448697.92, 206820.36000000002 448747.32, 206816.88 448748.34, 206696.44 448785.69, 206677.16 448791.74, 206641.69 448802.86, 206637.15 448804.31, 206646.67 448872.79000000004, 206661.77000000002 448869.2, 206787.11000000002 448864.60000000003, 206814.13 448853.95, 206814.83000000002 448838.27, 206915.30000000002 448841.46, 206998.7 448821.84, 207049.61000000002 448807.76, 207065.66 448802.99, 207084.16 448853.25, 207097.7 448851.96, 207133.79 448829.15, 207142.54 448829.18, 207153.71 448889.93, 207157.54 448961.79000000004, 207176.2 448955.92, 207264.32 448927.61, 207275.9 448960.98, 207282.41 448959.8, 207313.61000000002 449050.14, 207378.04 449027.63, 207353 448954.68, 207357.62 448902.60000000003, 207358.33000000002 448894.42, 207361.99 448853.39, 207321.58000000002 448853.21, 207231.73 448806.19, 207191.85 448776.58, 207160.11000000002 448743.11, 207157.89 448722.65, 207140.98 448687.47000000003))",0.12234127719439641,0.26489781281464064,0.5335462770234898
골목상권,11,5,622.9574361497293,10.083033286149782,4,4,3,2,5,3,3,2,1,5,4,100254,6222532.0,92.0,134443291.0,11.0,8.0,154.0,36.0,12.0,8.0,40.0,33.0,17231584730.0,1463286.0,"POLYGON ((208016.82 455598.69, 207960.97 455572.16000000003, 207910.52000000002 455544.49, 207904.36000000002 455573.99, 207901.03 455598.71, 207893.96 455629.2, 207810.67 455597.06, 207811.35 455547.88, 207806.9 455546.02, 207745.69 455520.93, 207732.23 455617.35000000003, 207729.13 455647.32, 207724.35 455685.21, 207723.32 455693.76, 207720.78 455714.93, 207719.93 455721.85000000003, 207717.63 455741.08, 207711.44 455809.08, 207710.75 455814.7, 207707.71 455839.42, 207699.67 455904.78, 207721.91 455903.26, 207730.04 455949.48, 207735.45 455951.66000000003, 207753.81 455959.04000000004, 207770.9 455939.35000000003, 207748.54 455922.86, 207766.95 455893.93, 207774.95 455881.51, 207782.15 455877.9, 207803.94 455895.13, 207809.26 455887.94, 207826.9 455889.69, 207818.58000000002 455902.04000000004, 207852.43 455928.59, 207859.97 455918.54000000004, 207872.30000000002 455902.11, 207876.46 455896.59, 207940.03 455904.46, 207942.23 455906.11, 207971.92 455867.92, 207981.35 455854.58, 207985.47 455848.75, 207989.82 455842.73, 207892.58000000002 455770.82, 207937.26 455710.16000000003, 207954.76 455686.41000000003, 207965.94 455692.78, 207975.87 455702.39, 208000.05000000002 455706.02, 208023.82 455692.52, 208039.55000000002 455730.25, 208040.11000000002 455748.32, 208033.1 455786.75, 208025.31 455796.36, 208062.91 455825.76, 208131.66 455879.49, 208128.34 455897.02, 208139.01 455933.95, 208156.41 455932.57, 208160.41 455929.55, 208169.21 455921.9, 208184.86000000002 455901.81, 208195.18 455886.36, 208210.75 455859.21, 208195.83000000002 455851.42, 208206.83000000002 455819.79000000004, 208201.74 455816.61, 208204.67 455796.01, 208314.58000000002 455802.5, 208384.91 455807.43, 208382.30000000002 455829.09, 208380.82 455856.64, 208379.58000000002 455879.63, 208424.80000000002 455882.11, 208404.22 456004.9, 208453.13 456007.67, 208461.01 455980.69, 208489.77000000002 455871.3, 208483.46 455855.98, 208489.54 455842.86, 208440.52000000002 455832.9, 208442.14 455794.54000000004, 208447.76 455756.91000000003, 208408.43 455749.55, 208407.5 455763.29000000004, 208397.08000000002 455762.18, 208372.23 455759.48, 208368.16 455784.13, 208359.52000000002 455790.72000000003, 208343.14 455782.61, 208341.45 455758.78, 208304.5 455763.14, 208276.96 455760.34, 208237.07 455755.79000000004, 208186.59 455747.57, 208180.37 455744.69, 208167.35 455744.05, 208145.52000000002 455762.7, 208127.94 455782.26, 208120.99 455774.75, 208083.49 455767.97000000003, 208085.19 455749.3, 208089.29 455739.97000000003, 208098.93 455692.19, 208103.08000000002 455669.11, 208103.7 455666.49, 208110.9 455642.07, 208071.13 455625.46, 208016.82 455598.69))",0.13046843310729458,0.294514676662169,0.5363067638703988
골목상권,10,0,1785.3379767535748,10.435035020020687,0,2,2,3,3,4,5,2,1,5,3,88134,2359142.0,259.0,71616405.0,11.0,11.0,135.0,43.0,13.0,7.0,18.0,26.0,18552778807.0,1120653.0,"POLYGON ((185519.94 446732.26, 185518.08000000002 446730.43, 185487.5 446699.92, 185385.7 446795.21, 185360.04 446846.32, 185339.38 446887.47000000003, 185287.51 446990.43, 185317.07 447031.43, 185344.33000000002 447069.16000000003, 185321.96 447112.04000000004, 185300.59 447082.32, 185221.24 447136.41000000003, 185188.65 447114.57, 185150.11000000002 447088.78, 185128.16 447122.92, 185113.21 447165.08, 185098.91 447193.43, 185095.54 447213.64, 185078.54 447284.34, 185226.9 447314.73, 185235.54 447316.51, 185405.47 447352.81, 185483.98 447190.27, 185492.99 447171.55, 185502.04 447152.83, 185511.37 447133.49, 185523.56 447109.37, 185540.61000000002 447075.61, 185564.55000000002 447028.24, 185577.12 447003.44, 185620.06 446915.7, 185649.51 446849.64, 185591.54 446813.77, 185566 446794.5, 185519.94 446732.26))",0.15188360853225452,0.262563677811679,0.5159825055041197
골목상권,10,0,883.3612958181413,10.20273322991025,0,3,1,4,3,4,3,4,5,2,4,132570,787418.0,2.0,263164996.0,7.0,7.0,59.0,19.0,8.0,4.0,12.0,24.0,8467817913.0,662486.0,"POLYGON ((189871.11000000002 446980.02, 189869.77 446973.76, 189859.83000000002 446926.53, 189845.91 446853.88, 189834.72 446795.26, 189726.01 446815.23, 189747.25 446930.64, 189760.53 447001.54000000004, 189686.22 447016.12, 189655.5 447022.17, 189631.2 447026.91000000003, 189599.28 447033.2, 189534.18 447046.14, 189530.31 447133.16000000003, 189615.08000000002 447114.31, 189671.81 447101.72000000003, 189714.16 447092.3, 189775.74 447078.64, 189887.64 447059.2, 189871.11000000002 446980.02))",0.12725007556342374,0.26202728411085346,0.5212568165828061
골목상권,2,1,1162.5613034550252,10.609970225807176,0,3,2,3,4,4,1,3,1,2,4,68076,1253002.0,4.0,317413105.0,5.0,11.0,60.0,19.0,4.0,4.0,8.0,19.0,12332412046.0,308207.0,"POLYGON ((204527.6 449884.17, 204526 449879.21, 204520.58000000002 449862.47000000003, 204504.69 449867.55, 204489.06 449853.13, 204467.77000000002 449879.78, 204435.78 449919.88, 204425.11000000002 449933.27, 204404.17 449959.49, 204439.24 449986.05, 204400.42 450039.01, 204322.62 449987.75, 204308.44 450048.85000000003, 204302.7 450073.54000000004, 204295.83000000002 450103.16000000003, 204292.09 450119.8, 204291.1 450124.17, 204273.72 450201.43, 204265.98 450235.91000000003, 204444.21 450194.3, 204612.12 450151.02, 204611.12 450147.76, 204566.48 450004.65, 204565.52000000002 450001.51, 204527.6 449884.17))",0.11624402834153497,0.27704185627796285,0.4987222685997309
골목상권,6,2,907.6711264780454,10.316662625671695,3,5,5,5,5,5,5,5,1,3,5,100254,1172763.0,6.0,152731572.0,2.0,1.0,72.0,22.0,6.0,4.0,4.0,40.0,16975411728.0,937960.0,"POLYGON ((206294.03 454921.76, 206304.78 454924.75, 206344.44 454935.67, 206403.96 454952.06, 206469.46 454969.94, 206506.05000000002 454979.96, 206533.09 454987.37, 206551.62 454929.56, 206597.5 454943.8, 206632.29 454954.67, 206616.17 455010.13, 206654.22 455020.54000000004, 206662.91 455022.88, 206677.56 455026.85000000003, 206702.74 455033.68, 206769.52000000002 455051.7, 206819.18 454963.91000000003, 206817 454963.2, 206784.36000000002 454952.73, 206735.49 454936.96, 206695.12 454924.03, 206612.02000000002 454897.45, 206566.99 454883.04000000004, 206566.55000000002 454882.91000000003, 206423.81 454837.32, 206421.44 454836.55, 206327.69 454806.61, 206300.31 454797.82, 206281 454830.49, 206265.61000000002 454913.77, 206294.03 454921.76))",0.13764247337271043,0.2401422964401162,0.5137457440250076
골목상권,4,4,1548.7513195596125,10.534294250057338,1,1,3,1,1,1,2,1,1,1,1,45935,1473229.0,5.0,126010875.0,5.0,6.0,51.0,55.0,4.0,5.0,14.0,0.0,15672857108.0,507567.0,"POLYGON ((200532 451413.43, 200550.06 451393.62, 200488.4 451287.46, 200401.61000000002 451287.98, 200376.76 451288.4, 200365.51 451344.10000000003, 200349.29 451437.93, 200323.33000000002 451546.54000000004, 200345.54 451553.08, 200406.57 451570.98, 200447.57 451583.05, 200448.38 451518.86, 200503.88 451533.58, 200529.80000000002 451461.79000000004, 200532 451413.43))",0.10499725433045372,0.2338231191484827,0.49493731117158296
골목상권,10,1,843.0526934674793,9.671213182839464,1,1,1,1,1,1,5,3,5,3,1,59933,3535650.0,85.0,101192802.0,6.0,13.0,170.0,45.0,10.0,10.0,24.0,69.0,42539388670.0,4718743.0,"POLYGON ((203327.65 461559.87, 203299.58000000002 461501.07, 203261.65 461421.66000000003, 203244.9 461429.67, 203192.39 461454.61, 203140.59 461479.19, 203097.99 461500.36, 203156.29 461624.8, 203154.75 461664.22000000003, 203151.21 461702.94, 203150 461713.8, 203134.51 461712.26, 203099.22 461736.76, 203073.16 461733.36, 203050.2 461717.36, 203046.27000000002 461749.14, 203131.94 461754.05, 203147.65 461755.59, 203206.72 461760.47000000003, 203210.08000000002 461861.82, 203240.93 461861.53, 203244.22 461881.75, 203246.85 461881.15, 203276.7 461871.53, 203296.94 461854.87, 203328.08000000002 461903.96, 203340.43 461923.47000000003, 203357.61000000002 461950.59, 203417.54 461925.91000000003, 203488.63 461896.60000000003, 203436.33000000002 461786.92, 203392.34 461695.07, 203392.15 461694.75, 203358.68 461624.83, 203335.66 461576.58, 203327.65 461559.87))",0.13241242770070566,0.2825384299916564,0.544106741334691
골목상권,5,0,632.7545721210929,9.858576468881237,0,3,5,1,2,3,2,1,2,2,2,95966,207415.0,,,0.0,0.0,21.0,4.0,0.0,0.0,0.0,4.0,8479422261.0,237724.0,"POLYGON ((187867.37 444512, 187956.82 444549.64, 188023.74 444389.16000000003, 187970.57 444339.84, 187953.37 444323.59, 187933.54 444366.7, 187923.43 444388.47000000003, 187955.72 444403, 187969.43 444427.46, 187958 444452.52, 187932.63 444457.69, 187898.87 444441.08, 187883.2 444474.79000000004, 187868.84 444508.77, 187867.37 444512))",0.14860063158402237,0.30488633898223366,0.5197116891256659
골목상권,6,0,1360.8917789131444,10.058493795005157,0,1,2,1,1,1,2,1,5,2,1,88076,1728028.0,55.0,254779260.0,10.0,3.0,152.0,28.0,14.0,1.0,22.0,24.0,38990949711.0,1551225.0,"POLYGON ((204407.95 441667.95, 204374.92 441640.79000000004, 204311.1 441588.17, 204310.69 441588.66000000003, 204280.6 441623.72000000003, 204278.98 441625.58, 204311.59 441651.24, 204243.77000000002 441734.28, 204228.17 441752.55, 204213.01 441769.89, 204147.26 441849.76, 204179.35 441876.66000000003, 204212.47 441903.83, 204245.59 441930.93, 204276.57 441956.39, 204313.44 441986.65, 204377.62 441910.64, 204395.89 441888.9, 204409.02000000002 441873.16000000003, 204432.93 441844.16000000003, 204459.71 441811.69, 204508.98 441751.53, 204450.58000000002 441703.47000000003, 204407.95 441667.95))",0.12906966785260424,0.23076535796873662,0.5013472003925862
골목상권,10,0,905.6829695127567,10.174899954619908,0,2,3,1,1,1,2,2,3,1,1,79765,614830.0,2.0,150147327.0,2.0,1.0,29.0,17.0,3.0,2.0,12.0,8.0,5882213125.0,372890.0,"POLYGON ((204001.38 458764.81, 204075.15 458721.72000000003, 204014.97 458658.88, 204015.71 458630.52, 203977.68 458603.73, 203948.56 458629.43, 203891.08000000002 458589.87, 203891.07 458596.25, 203893.23 458625.02, 203897.56 458667.89, 203891.59 458691.7, 203881.66 458705.59, 203863.61000000002 458724.4, 203829.87 458688.54000000004, 203816.69 458683.96, 203782.89 458671.42, 203781.74 458652.97000000003, 203773.89 458659.57, 203709.65 458713.83, 203715.47 458718.83, 203735.37 458737.54000000004, 203775.52000000002 458756.09, 203811.16 458760.78, 203795.17 458812.31, 203867.4 458894.39, 203924.14 458827.93, 203959.5 458797.12, 204001.38 458764.81))",0.10841208138835125,0.2125530634484329,0.5547338288632631
골목상권,8,0,1360.8917789131444,10.058493795005157,0,1,2,1,1,1,2,1,5,2,1,88076,549607.0,16.0,222629360.0,0.0,0.0,34.0,8.0,2.0,1.0,8.0,0.0,8103686006.0,252849.0,"POLYGON ((204047.41 442037.84, 204083.42 442045.97000000003, 204114.18 442054.11, 204147.5 442062.15, 204184.47 442070.98, 204250.85 441988.68, 204225.56 441968.78, 204201.01 441949.46, 204179.12 441930.66000000003, 204152.63 441908.51, 204047.41 442037.84))",0.11743664109081581,0.22321586151559206,0.4967895241508933
골목상권,0,0,669.6428571428572,8.936898299524401,0,1,3,2,2,2,2,5,5,2,2,96374,623207.0,14.0,166369743.0,5.0,0.0,16.0,5.0,1.0,1.0,16.0,0.0,1443511741.0,117276.0,"POLYGON ((213062.46 448098.43, 213048.56 448062.77, 213025.27000000002 448071.53, 213030 448106.71, 213020.85 448108.42, 213008.36000000002 448110.73, 212974.77000000002 448121.5, 212948.05000000002 448144.71, 212955.34 448171.23, 212924.74 448197.60000000003, 212926.73 448222.18, 212940.78 448217.21, 212965.63 448208.47000000003, 213000.24 448200.84, 213032.51 448210.99, 213048.47 448258.91000000003, 213060.32 448299.98, 213064.48 448317.15, 213072 448347.98, 213077.48 448370.61, 213139.04 448335.63, 213130.55000000002 448320.04000000004, 213130.28 448318.91000000003, 213117.11000000002 448267.71, 213091.06 448233.43, 213073.18 448193.05, 213099.73 448185.52, 213089.84 448128.03, 213084.28 448092.03, 213062.46 448098.43))",0.13811622783441135,0.29027594362707737,0.532352813752092
골목상권,5,2,697.2526360597624,9.089537163443765,0,3,2,4,5,3,1,5,1,1,4,88134,960320.0,58.0,152720188.0,2.0,0.0,45.0,10.0,6.0,0.0,5.0,0.0,1450752212.0,32492.0,"POLYGON ((189540.85 449427.84, 189537.46 449400.61, 189510.21 449414.58, 189446.23 449442.02, 189428.81 449399.65, 189405.49 449405.59, 189303.69 449428.32, 189292.48 449430.51, 189248.42 449429.8, 189247.28 449418.91000000003, 189185.62 449440, 189163.21 449416.45, 189128.71 449416.65, 189129.03 449433.97000000003, 189120.9 449439.88, 189078.42 449470.8, 189096.30000000002 449490.74, 189118.07 449514.91000000003, 189222.87 449611.34, 189225.69 449613.5, 189219.88 449671.31, 189359.72 449628.23, 189412.81 449613.67, 189461.82 449672.07, 189475.31 449688.15, 189571.84 449588.55, 189615.05000000002 449527.57, 189670.81 449409.09, 189627.33000000002 449418.51, 189615.87 449420.7, 189573.31 449373.06, 189540.85 449427.84))",0.14347196767744086,0.31282697434188605,0.49310542319226924
골목상권,4,2,1372.749714555071,10.62922054218338,0,3,2,3,4,4,1,3,1,2,4,68076,1790228.0,13.0,247238299.0,4.0,4.0,12.0,12.0,1.0,2.0,0.0,12.0,786945223.0,72476.0,"POLYGON ((204070.62 449518.23, 204053.76 449460.3, 204012.5 449463.98, 204031.72 449523.44, 204036.64 449557.24, 204044.04 449557.76, 204051.67 449581.09, 204058.38 449599.29000000004, 204060.03 449602.68, 204077.49 449645.62, 204157.77000000002 449613.41000000003, 204195.97 449597.69, 204184.94 449553.76, 204189.46 449551.68, 204222.13 449535.84, 204238.34 449527.88, 204224.38 449494.36, 204174.83000000002 449510.71, 204164.73 449467.47000000003, 204105.2 449490.22000000003, 204107.11000000002 449504.8, 204070.62 449518.23))",0.09933595050462846,0.1896970665189015,0.512539184952978
